cohort,month,mouse,shape,dtype,n_regions,n_timepoints,sample_time_step,sample_space_step,raw_exact_total_count,raw_exact_finite_count,raw_exact_fraction_finite,raw_exact_min,raw_exact_max,raw_exact_mean,raw_exact_fraction_negative,raw_exact_fraction_zero,raw_exact_fraction_abs_lt_1em01,raw_exact_fraction_abs_lt_1em02,raw_exact_fraction_abs_lt_1em03,raw_sample_min,raw_sample_max,raw_sample_mean,raw_sample_median,raw_sample_p01,raw_sample_p05,raw_sample_p95,raw_sample_p99,raw_sample_fraction_negative,raw_sample_fraction_zero,region_mean_raw_min,region_mean_raw_max,region_mean_raw_mean,region_mean_raw_median,region_mean_raw_p01,region_mean_raw_p05,region_mean_raw_p95,region_mean_raw_p99,region_mean_raw_fraction_negative,region_mean_raw_fraction_zero,global_mean_trace_min,global_mean_trace_max,global_mean_trace_mean,global_mean_trace_median,global_mean_trace_p01,global_mean_trace_p05,global_mean_trace_p95,global_mean_trace_p99,global_mean_trace_fraction_negative,global_mean_trace_fraction_zero,global_median_trace_min,global_median_trace_max,global_median_trace_mean,global_median_trace_median,global_median_trace_p01,global_median_trace_p05,global_median_trace_p95,global_median_trace_p99,global_median_trace_fraction_negative,global_median_trace_fraction_zero,frame_fraction_negative_min,frame_fraction_negative_max,frame_fraction_negative_mean,frame_fraction_negative_median,frame_fraction_negative_p01,frame_fraction_negative_p05,frame_fraction_negative_p95,frame_fraction_negative_p99,frame_fraction_negative_fraction_negative,frame_fraction_negative_fraction_zero,global_mean_first10pct,global_mean_last10pct,global_mean_last_minus_first
3,6,316,5760x271x290,float32,319,5760,10,4,452678400,452678400,1.0,-13.59931182861328,41.07116317749024,1.0000441226070678,0.0824759851585584,0.0,0.051635481171622,0.0051579642412803,0.0005157303728209,-6.247151851654053,26.69165802001953,1.0094592186984943,0.9304395318031312,-0.5264736032485962,-0.1400924108922481,2.391067337989808,3.4889470243454075,0.0800971858492255,0.0,-1.3477919101715088,7.2795291511636036,1.0000555330956542,0.9472125538614752,0.1091805469795401,0.2969425933032406,1.9207473551673464,2.782133668867399,0.0031625522466039,0.0,0.1159630077510012,3.5402530310640943,1.000044122607068,0.9431447874374748,0.3018260574368391,0.4308682607766884,1.789587321285555,2.5468375386931603,0.0,0.0,-0.0292608737945556,3.583216667175293,0.9681481278249924,0.9128566831350328,0.2254775159060955,0.3783841088414192,1.7664634943008424,2.4636532127857182,0.0003472222222222,0.0,0.0028884081944267,0.5200025448530348,0.0824759851585584,0.0586906731136276,0.0084564193917801,0.0132205115154599,0.2322095686474106,0.3337657462781523,0.0,0.0,0.8796997689142858,1.2273600419384103,0.3476602730241247
3,6,322,5760x256x298,float32,322,5760,10,4,439418880,439418880,1.0,-27.13796615600586,52.29945373535156,1.0000657542102982,0.081043261045133,0.0,0.0523906687851009,0.0052407124609666,0.0005257216075922,-6.727938175201416,35.23697662353516,0.9997518020370394,0.9425341486930848,-0.4932922926545143,-0.1350647650659084,2.2575197935104367,3.240669274330138,0.0806749131944444,0.0,-2.1254313194417747,9.77196317522422,1.0000705058944916,0.9970462500263084,-0.0001120712475502,0.1704919051589621,1.846542700467692,2.5005929859763505,0.0100074404761904,0.0,-0.0358994832619374,3.2248794414793447,1.0000657542102984,0.9917609702045558,0.1980044873027919,0.3261823976126857,1.7021960218393557,2.4329418652423973,0.0006944444444444,0.0,-0.1329292133450508,3.080127000808716,0.9674346246532726,0.9639182984828948,0.1209499153494835,0.2666953712701797,1.6757126986980442,2.1948640120029443,0.0019097222222222,0.0,0.0027396182885906,0.5967779991610739,0.081043261045133,0.0434799706375838,0.0047791264681208,0.0073012793624161,0.2769072462248322,0.3908036650587247,0.0,0.0,1.0895903812298284,0.8802719685100288,-0.2093184127197996
9,6,415,5760x260x308,float32,352,5760,10,4,461260800,461260800,1.0,-56.28658676147461,140.32823181152344,0.9998669096652882,0.0860220053384115,0.0,0.0621319782647907,0.0061412784264346,0.0006139368444055,-55.00289535522461,69.38581085205078,0.9800474866524518,0.801446795463562,-0.7060431969165802,-0.1851042464375495,2.5670873761177058,4.892194371223447,0.090212912087912,0.0,-37.2643442591396,99.2775003851914,0.9998510433578822,0.8180109265581197,-0.1825941441601248,0.1199882772744827,2.206097724712906,5.136648682909177,0.0199968434343434,0.0,-2.611089655207086,9.489512250865497,0.9998669096652884,0.8569681519018405,0.1811085245454894,0.3838621486057383,2.226739400355925,3.917489128324263,0.0050347222222222,0.0,-1.3647673726081848,6.1570539474487305,0.8998374491099437,0.7871627509593964,0.0551236711815,0.303558886051178,1.9578586846590045,2.9280757153034207,0.0095486111111111,0.0,0.0012987012987012,0.82244005994006,0.0860220053384115,0.0559940059940059,0.0036934315684315,0.009625999000999,0.2388623876123876,0.4724281968031964,0.0,0.0,0.7206363684157259,0.9618116065234232,0.2411752381076974
9,6,410,5760x274x317,float32,384,5760,10,4,500302080,500302080,1.0,-20.681804656982422,61.87348556518555,1.0000218349672356,0.0910273948891038,0.0,0.05499915371129378,0.005478941842496437,0.0005494640358081262,-7.431466579437256,43.14849853515625,0.9918718661162221,0.8775907754898071,-0.6248205941915512,-0.18386083915829657,2.411294198036193,4.229560322761538,0.09014536785426731,0.0,-2.342680103793416,12.638306487454187,1.0000395474101653,0.9167504862666751,0.1086758810063653,0.25618661613600285,1.9062597820790472,4.001302648699398,0.0024486400462962964,0.0,0.184586986900191,4.427213992657882,1.000021834967236,0.9524578356083937,0.33268835604212293,0.44881555090367553,1.7533127512999458,3.3958119859076974,0.0,0.0,0.07833627611398697,3.8146201372146606,0.9368161037182694,0.9057758897542953,0.2666815958917141,0.38452120274305346,1.6719691425561907,2.748322452306746,0.0,0.0,0.005537774298279952,0.4377259434939787,0.0910273948891038,0.0667871698634553,0.01374599921711299,0.019571599622372145,0.22720705058831658,0.29425844481797864,0.0,0.0,0.9008673653661212,0.8480314212029325,-0.05283594416318871
