target,source,mean,std,rms,max_abs
0,0,33.71976853289148,63.44482769549388,71.8489314549819,460.41290283203125
0,1,7.276279229194157,45.54837260361901,46.12589821628748,331.1944885253906
0,2,20.669238476955872,23.42716038990487,31.24178713120619,200.79527282714844
0,3,-34.64624194502158,13.108158213200868,37.04302758489481,88.35775756835938
0,4,-2.26334213234375,10.356262997251573,10.600702848221173,73.4818344116211
0,5,5.345470556449874,14.8229414058827,15.757336303833345,106.61872863769531
1,0,18.668935474078054,54.61585320646536,57.718459553295965,406.39837646484375
1,1,3.718324337221703,35.134670887540175,35.330879330304505,261.62005615234375
1,2,18.522884332921432,16.910666584777054,25.08122581438717,147.84034729003906
1,3,-30.356161278500224,11.234284255971657,32.36828185601282,78.32429504394531
1,4,11.184983326478717,11.850395677523775,16.295267095923315,102.43168640136719
1,5,-0.10996588707405476,12.974227789582551,12.974693801099741,99.94792175292969
2,0,28.7911346158729,69.26051369800658,75.00632100150673,511.0155029296875
2,1,-26.67494908809482,39.34129454089945,47.53199306789329,245.45907592773438
2,2,48.14220549974907,29.99076456501895,56.71964306635282,259.5716552734375
2,3,-41.73490497808053,16.285868597356743,44.79990858807395,116.69366455078125
2,4,17.251557574654203,16.189907660547856,23.65859989113208,146.40692138671875
2,5,1.9655089841382365,15.52061650100531,15.64457612522648,118.29200744628906
3,0,8.847641374147996,15.410870088787249,17.77007807464596,110.14593505859375
3,1,-9.786094032523543,9.296917181657319,13.498159337331442,49.14841842651367
3,2,15.349199562377427,8.108818363440292,17.359460315832226,70.02570343017578
3,3,-14.694962391682369,6.141303523508509,15.926629544910536,46.45173645019531
3,4,4.7294368675142415,3.796760867380727,6.064896220701272,35.067142486572266
3,5,3.81723248753567,4.596081347046793,5.974548318707383,34.90861129760742
4,0,14.31110159352546,25.753837937829413,29.462990298817065,179.75128173828125
4,1,-15.639694939642125,16.217717536746886,22.53030004031848,88.04615020751953
4,2,23.09524500413297,12.271704812895745,26.15310843505562,105.13118743896484
4,3,-19.820804454132684,8.775112383869745,21.676413138674725,64.8827133178711
4,4,2.812244316641158,4.410504041417425,5.230799556075526,37.613033294677734
4,5,10.35599772998088,9.148152740336124,13.81793716673688,69.384765625
5,0,40.92124254360984,59.36825466360538,72.1050466549717,419.3912658691406
5,1,-37.22511919888497,34.682067333889684,50.87784678938027,183.5596466064453
5,2,58.44161370242415,34.489001748545114,67.85951262538302,296.8410339355469
5,3,-53.09942838056746,21.961980865653345,57.46196914382883,163.26547241210938
5,4,1.6312420839288044,10.664647713768627,10.788682106502666,89.67427062988281
5,5,20.73605209978193,18.16486874366639,27.56712377379074,134.9155731201172
