target,source,mean,std,rms,max_abs
0,0,-38.65487627952655,28.252790355780014,47.87921911511465,208.73849487304688
0,1,47.607685040222876,18.87292230697718,51.212096923424824,148.8579559326172
0,2,23.25772658044375,15.406472753807547,27.89769252831664,114.4760971069336
0,3,-2.4631894068722255,5.010471208332752,5.58320013824142,25.498626708984375
0,4,-1.7360047724812542,7.6188135109470805,7.814091878437792,51.13724899291992
0,5,-11.802031198941561,7.6224592928573704,14.049548964007979,33.66632843017578
1,0,-28.166514851937798,19.3470581363322,34.17105818430343,135.03109741210938
1,1,38.6577581232885,13.349081556365181,40.8976801483552,101.26680755615234
1,2,31.387740753610466,16.312580426477048,35.37358548106399,125.8653335571289
1,3,-4.376263916074503,4.772969702244269,6.475563731574069,28.372943878173828
1,4,-8.211857877105945,4.76545689181888,9.494429376301191,21.333642959594727
1,5,-17.629671273703444,6.983422984504225,18.9624235212524,39.5190544128418
2,0,-51.57560953574986,34.05564295824003,61.80477583717342,249.05990600585938
2,1,54.9077613645155,23.452440917068387,59.70660970973955,184.0594482421875
2,2,44.051665132330236,23.30448894760902,49.83621580778571,178.2101287841797
2,3,5.303975628538276,6.182409664656169,8.145817744693408,28.047744750976562
2,4,-11.060873962490163,5.802687258193125,12.490560925374398,27.61798095703125
2,5,-26.695299872716678,9.619487791239315,28.37558071053471,59.74478530883789
3,0,-12.499185732197665,7.644662397431594,14.651638377283213,54.90763854980469
3,1,9.040788042762905,3.7818971583733036,9.799928293139535,27.896615982055664
3,2,17.229067847798895,8.648805303469334,19.27803444548684,66.77656555175781
3,3,1.314555629008027,1.9322456924010556,2.3370130332454555,10.067700386047363
3,4,-3.4002143583088347,1.347079428710929,3.6573324527181996,7.674553394317627
3,5,-7.258439370192091,2.6656634149790763,7.732444861278513,18.895301818847656
4,0,-23.88145623542061,14.627444683257263,28.00510828199136,106.62767028808594
4,1,18.199855444877652,7.218767316741454,19.57920682223101,54.590999603271484
4,2,18.762260393386462,10.909201593399791,21.703296857267446,83.31291198730469
4,3,15.594248177204419,4.841031580574062,16.328385191939795,38.12351608276367
4,4,-10.792083325884038,3.0255031565651134,11.208154703750735,21.24820327758789
4,5,-9.783250516266786,3.983394328486664,10.563116066779447,25.71858787536621
5,0,-47.53931484330093,32.48791065569968,57.57995132459922,237.6212158203125
5,1,51.62103268629106,22.476161754388954,56.301943685885185,173.25575256347656
5,2,33.27035829795059,22.049218708654585,39.91346623554628,165.92808532714844
5,3,21.891998802392326,6.961887757358528,22.972320142075453,47.12451171875
5,4,-19.346291310993376,5.76505681715057,20.186997488353537,38.83409881591797
5,5,-23.018107844183366,9.544741969565862,24.91857515974876,68.16668701171875
