i_config,cohort,month,mouse,n_pixels,n_subregions,n_parent_regions,fps,dtData,dtFactor,dtRNN,alpha_dt_tau,lissage_sigma_frames,lissage_sigma_sec,lissage_fwhm_sec,tauRNN,g,P0,tauWN,ampInWN,nRunTrain,nRunFree,use_global_regression,compute_curbd,fraction_clip_pos,fraction_clip_neg,pVar_max,pVar_finale,chi2_min,chi2_final,pVar_max_train,pVar_train_end,pVar_free_mean,pVar_free_std,pVar_free_min,pVar_free_final,chi2_min_train,chi2_train_end,chi2_free_mean,chi2_free_std,chi2_free_min,chi2_free_final,duration_sec,runtime_sec,status,error,save_path,lissage_sigma,atlas_clean_size,atlas_clean_min_fraction
1,9,6,415,25,1399,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,1000,20,False,False,1.2409657692002223e-07,0.0,0.9141356740019225,0.9141356740019225,0.12934354268998835,0.12934354268998835,0.914122140169655,0.914122140169655,0.9141356740019224,1.1102230246251565e-16,0.9141356740019225,0.9141356740019225,0.12936833548734034,0.12936833548734034,0.12934354268998838,2.7755575615628914e-17,0.12934354268998835,0.12934354268998835,480.0,176820.1339418888,done,,results/narval_long_npixels25_g08_sigma4_410_415_ntrain1000/1901587/config001_C9_M6_mouse415_n_pixels25_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain1000_use_global_regressionFalse.pkl,4,5,0.25
